target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,114,1,0.677198,0.322802,1,pctCh,-1.0
close,115,0,0.643271,0.356729,1,pctCh,-1.0
close,116,0,0.648811,0.351189,1,pctCh,-1.0
close,117,1,0.576737,0.423263,1,pctCh,-1.0
close,118,1,0.616749,0.383251,1,pctCh,-1.0
close,119,1,0.682249,0.317751,1,pctCh,-1.0
close,120,0,0.694685,0.305315,1,pctCh,-1.0
close,121,0,0.653287,0.346713,1,pctCh,-1.0
close,122,1,0.690552,0.309448,1,pctCh,-1.0
close,123,1,0.665601,0.334399,1,pctCh,-1.0
close,124,0,0.657262,0.342738,1,pctCh,-1.0
close,125,1,0.65213,0.34787,1,pctCh,-1.0
close,126,0,0.647551,0.352449,1,pctCh,-1.0
close,127,0,0.668831,0.331169,1,pctCh,-1.0
close,128,0,0.676145,0.323855,1,pctCh,-1.0
close,129,1,0.594355,0.405645,1,pctCh,-1.0
close,130,0,0.68883,0.31117,1,pctCh,-1.0
close,131,0,0.624884,0.375116,1,pctCh,-1.0
close,132,0,0.659074,0.340926,1,pctCh,-1.0
close,133,1,0.672318,0.327682,1,pctCh,-1.0
close,134,1,0.663848,0.336152,1,pctCh,-1.0
close,135,1,0.619329,0.380671,1,pctCh,-1.0
close,136,0,0.675124,0.324876,1,pctCh,-1.0
close,137,1,0.686467,0.313533,1,pctCh,-1.0
close,138,0,0.628097,0.371903,1,pctCh,-1.0
close,139,0,0.641887,0.358113,1,pctCh,-1.0
close,140,1,0.652335,0.347665,1,pctCh,-1.0
close,141,1,0.681561,0.318439,1,pctCh,-1.0
close,142,1,0.667674,0.332326,1,pctCh,-1.0
close,143,0,0.668141,0.331859,1,pctCh,-1.0
close,144,1,0.6324,0.3676,1,pctCh,-1.0
close,145,0,0.668442,0.331558,1,pctCh,-1.0
close,146,0,0.701526,0.298474,1,pctCh,-1.0
close,147,0,0.671284,0.328716,1,pctCh,-1.0
close,148,0,0.692732,0.307268,1,pctCh,-1.0
close,149,1,0.645326,0.354674,1,pctCh,-1.0
