target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,114,1,0.615173,0.384827,1,psTTM,0.3407
close,115,0,0.623873,0.376127,1,psTTM,0.3407
close,116,0,0.656905,0.343095,1,psTTM,0.3407
close,117,1,0.663078,0.336922,0,psTTM,0.3407
close,118,1,0.643939,0.356061,1,psTTM,0.3407
close,119,1,0.663063,0.336937,0,psTTM,0.3407
close,120,0,0.665112,0.334888,0,psTTM,0.3407
close,121,0,0.645228,0.354772,1,psTTM,0.3407
close,122,1,0.638014,0.361986,1,psTTM,0.3407
close,123,1,0.659409,0.340591,0,psTTM,0.3407
close,124,0,0.661026,0.338974,0,psTTM,0.3407
close,125,1,0.656397,0.343603,1,psTTM,0.3407
close,126,0,0.665811,0.334189,0,psTTM,0.3407
close,127,0,0.66762,0.33238,0,psTTM,0.3407
close,128,0,0.660907,0.339093,0,psTTM,0.3407
close,129,1,0.64456,0.35544,1,psTTM,0.3407
close,130,0,0.652133,0.347867,1,psTTM,0.3407
close,131,0,0.650314,0.349686,1,psTTM,0.3407
close,132,0,0.673215,0.326785,0,psTTM,0.3407
close,133,1,0.645596,0.354404,1,psTTM,0.3407
close,134,1,0.6042,0.3958,1,psTTM,0.3407
close,135,1,0.641647,0.358353,1,psTTM,0.3407
close,136,0,0.648572,0.351428,1,psTTM,0.3407
close,137,1,0.652659,0.347341,1,psTTM,0.3407
close,138,0,0.664396,0.335604,0,psTTM,0.3407
close,139,0,0.661532,0.338468,0,psTTM,0.3407
close,140,1,0.645082,0.354918,1,psTTM,0.3407
close,141,1,0.637438,0.362562,1,psTTM,0.3407
close,142,1,0.641927,0.358073,1,psTTM,0.3407
close,143,0,0.686456,0.313544,0,psTTM,0.3407
close,144,1,0.613929,0.386071,1,psTTM,0.3407
close,145,0,0.659832,0.340168,0,psTTM,0.3407
close,146,0,0.674144,0.325856,0,psTTM,0.3407
close,147,0,0.671379,0.328621,0,psTTM,0.3407
close,148,0,0.631608,0.368392,1,psTTM,0.3407
close,149,1,0.615177,0.384823,1,psTTM,0.3407
close,150,1,0.649332,0.350668,1,psTTM,0.3407
close,151,1,0.659798,0.340202,0,psTTM,0.3407
close,152,0,0.658976,0.341024,1,psTTM,0.3407
close,153,0,0.623176,0.376824,1,psTTM,0.3407
close,154,0,0.643255,0.356745,1,psTTM,0.3407
close,155,1,0.673558,0.326442,0,psTTM,0.3407
close,156,1,0.608626,0.391374,1,psTTM,0.3407
close,157,1,0.635944,0.364056,1,psTTM,0.3407
close,158,0,0.6404,0.3596,1,psTTM,0.3407
close,159,1,0.639202,0.360798,1,psTTM,0.3407
close,160,0,0.682347,0.317653,0,psTTM,0.3407
close,161,0,0.650541,0.349459,1,psTTM,0.3407
close,162,1,0.651966,0.348034,1,psTTM,0.3407
close,163,1,0.650635,0.349365,1,psTTM,0.3407
close,164,1,0.663847,0.336153,0,psTTM,0.3407
close,165,1,0.634569,0.365431,1,psTTM,0.3407
close,166,0,0.698766,0.301234,0,psTTM,0.3407
close,167,1,0.634774,0.365226,1,psTTM,0.3407
close,168,0,0.677928,0.322072,0,psTTM,0.3407
close,169,0,0.663168,0.336832,0,psTTM,0.3407
close,170,1,0.636565,0.363435,1,psTTM,0.3407
close,171,1,0.620142,0.379858,1,psTTM,0.3407
close,172,0,0.607887,0.392113,1,psTTM,0.3407
close,173,1,0.636888,0.363112,1,psTTM,0.3407
close,174,0,0.665199,0.334801,0,psTTM,0.3407
close,175,1,0.643404,0.356596,1,psTTM,0.3407
close,176,0,0.672547,0.327453,0,psTTM,0.3407
close,177,0,0.634486,0.365514,1,psTTM,0.3407
close,178,1,0.610657,0.389343,1,psTTM,0.3407
close,179,0,0.655446,0.344554,1,psTTM,0.3407
close,180,0,0.653545,0.346455,1,psTTM,0.3407
close,181,0,0.640614,0.359386,1,psTTM,0.3407
close,182,0,0.678861,0.321139,0,psTTM,0.3407
close,183,1,0.635787,0.364213,1,psTTM,0.3407
close,184,1,0.645078,0.354922,1,psTTM,0.3407
close,185,1,0.608342,0.391658,1,psTTM,0.3407
close,186,0,0.636221,0.363779,1,psTTM,0.3407
close,187,0,0.677439,0.322561,0,psTTM,0.3407
close,188,1,0.623562,0.376438,1,psTTM,0.3407
close,189,1,0.635641,0.364359,1,psTTM,0.3407
close,190,0,0.627889,0.372111,1,psTTM,0.3407
close,191,0,0.658026,0.341974,1,psTTM,0.3407
close,192,1,0.608564,0.391436,1,psTTM,0.3407
close,193,0,0.678051,0.321949,0,psTTM,0.3407
close,194,0,0.694022,0.305978,0,psTTM,0.3407
close,195,0,0.682591,0.317409,0,psTTM,0.3407
close,196,1,0.647498,0.352502,1,psTTM,0.3407
close,197,0,0.680244,0.319756,0,psTTM,0.3407
close,198,0,0.663763,0.336237,0,psTTM,0.3407
close,199,0,0.645062,0.354938,1,psTTM,0.3407
close,200,0,0.627339,0.372661,1,psTTM,0.3407
close,201,0,0.647976,0.352024,1,psTTM,0.3407
close,202,0,0.705121,0.294879,0,psTTM,0.3407
close,203,1,0.604151,0.395849,1,psTTM,0.3407
close,204,1,0.646436,0.353564,1,psTTM,0.3407
close,205,0,0.638119,0.361881,1,psTTM,0.3407
close,206,1,0.600065,0.399935,1,psTTM,0.3407
close,207,1,0.661394,0.338606,0,psTTM,0.3407
close,208,0,0.678402,0.321598,0,psTTM,0.3407
close,209,0,0.691377,0.308623,0,psTTM,0.3407
close,210,0,0.701598,0.298402,0,psTTM,0.3407
close,211,0,0.653662,0.346338,1,psTTM,0.3407
close,212,0,0.690794,0.309206,0,psTTM,0.3407
close,213,1,0.657837,0.342163,1,psTTM,0.3407
close,214,0,0.684034,0.315966,0,psTTM,0.3407
close,215,1,0.6481,0.3519,1,psTTM,0.3407
close,216,0,0.707954,0.292046,0,psTTM,0.3407
close,217,1,0.639005,0.360995,1,psTTM,0.3407
close,218,0,0.654286,0.345714,1,psTTM,0.3407
close,219,0,0.682993,0.317007,0,psTTM,0.3407
close,220,0,0.680953,0.319047,0,psTTM,0.3407
close,221,0,0.627798,0.372202,1,psTTM,0.3407
close,222,1,0.660494,0.339506,0,psTTM,0.3407
close,223,1,0.648996,0.351004,1,psTTM,0.3407
close,224,0,0.664458,0.335542,0,psTTM,0.3407
close,225,1,0.646394,0.353606,1,psTTM,0.3407
close,226,1,0.576904,0.423096,1,psTTM,0.3407
close,227,0,0.652489,0.347511,1,psTTM,0.3407
close,228,0,0.72165,0.27835,0,psTTM,0.3407
close,229,0,0.659675,0.340325,0,psTTM,0.3407
close,230,0,0.660952,0.339048,0,psTTM,0.3407
close,231,0,0.690231,0.309769,0,psTTM,0.3407
close,232,1,0.641659,0.358341,1,psTTM,0.3407
close,233,0,0.684956,0.315044,0,psTTM,0.3407
close,234,0,0.672893,0.327107,0,psTTM,0.3407
close,235,0,0.684897,0.315103,0,psTTM,0.3407
close,236,1,0.650319,0.349681,1,psTTM,0.3407
close,237,0,0.639693,0.360307,1,psTTM,0.3407
close,238,0,0.669313,0.330687,0,psTTM,0.3407
close,239,0,0.70326,0.29674,0,psTTM,0.3407
close,240,1,0.619481,0.380519,1,psTTM,0.3407
close,241,0,0.659831,0.340169,0,psTTM,0.3407
close,242,1,0.59437,0.40563,1,psTTM,0.3407
close,243,0,0.684322,0.315678,0,psTTM,0.3407
close,244,1,0.634394,0.365606,1,psTTM,0.3407
close,245,1,0.612428,0.387572,1,psTTM,0.3407
close,246,0,0.675317,0.324683,0,psTTM,0.3407
close,247,0,0.664616,0.335384,0,psTTM,0.3407
close,248,1,0.640334,0.359666,1,psTTM,0.3407
close,249,1,0.637962,0.362038,1,psTTM,0.3407
close,250,0,0.680788,0.319212,0,psTTM,0.3407
close,251,0,0.740712,0.259288,0,psTTM,0.3407
close,252,0,0.685356,0.314644,0,psTTM,0.3407
close,253,1,0.613394,0.386606,1,psTTM,0.3407
close,254,0,0.681004,0.318996,0,psTTM,0.3407
close,255,1,0.658395,0.341605,1,psTTM,0.3407
close,256,0,0.660799,0.339201,0,psTTM,0.3407
close,257,0,0.677391,0.322609,0,psTTM,0.3407
close,258,0,0.698639,0.301361,0,psTTM,0.3407
close,259,0,0.650835,0.349165,1,psTTM,0.3407
close,260,1,0.627166,0.372834,1,psTTM,0.3407
close,261,1,0.620112,0.379888,1,psTTM,0.3407
close,262,0,0.674121,0.325879,0,psTTM,0.3407
close,263,1,0.607952,0.392048,1,psTTM,0.3407
close,264,1,0.636146,0.363854,1,psTTM,0.3407
close,265,1,0.609432,0.390568,1,psTTM,0.3407
close,266,0,0.674216,0.325784,0,psTTM,0.3407
close,267,0,0.670475,0.329525,0,psTTM,0.3407
close,268,1,0.649575,0.350425,1,psTTM,0.3407
close,269,0,0.66557,0.33443,0,psTTM,0.3407
close,270,1,0.651854,0.348146,1,psTTM,0.3407
close,271,1,0.633165,0.366835,1,psTTM,0.3407
close,272,0,0.647462,0.352538,1,psTTM,0.3407
close,273,0,0.681178,0.318822,0,psTTM,0.3407
close,274,1,0.615416,0.384584,1,psTTM,0.3407
close,275,1,0.606221,0.393779,1,psTTM,0.3407
close,276,0,0.665147,0.334853,0,psTTM,0.3407
close,277,0,0.643423,0.356577,1,psTTM,0.3407
close,278,0,0.629948,0.370052,1,psTTM,0.3407
close,279,1,0.635373,0.364627,1,psTTM,0.3407
close,280,1,0.629544,0.370456,1,psTTM,0.3407
close,281,0,0.675101,0.324899,0,psTTM,0.3407
close,282,1,0.578647,0.421353,1,psTTM,0.3407
close,283,1,0.658109,0.341891,1,psTTM,0.3407
close,284,1,0.620793,0.379207,1,psTTM,0.3407
close,285,0,0.675517,0.324483,0,psTTM,0.3407
close,286,0,0.624277,0.375723,1,psTTM,0.3407
close,287,0,0.708892,0.291108,0,psTTM,0.3407
close,288,1,0.604058,0.395942,1,psTTM,0.3407
close,289,0,0.652438,0.347562,1,psTTM,0.3407
close,290,0,0.670905,0.329095,0,psTTM,0.3407
close,291,1,0.649904,0.350096,1,psTTM,0.3407
close,292,0,0.688007,0.311993,0,psTTM,0.3407
close,293,1,0.583225,0.416775,1,psTTM,0.3407
close,294,1,0.601319,0.398681,1,psTTM,0.3407
close,295,0,0.66159,0.33841,0,psTTM,0.3407
close,296,0,0.65896,0.34104,1,psTTM,0.3407
close,297,0,0.623529,0.376471,1,psTTM,0.3407
close,298,1,0.638795,0.361205,1,psTTM,0.3407
close,299,0,0.700853,0.299147,0,psTTM,0.3407
close,300,0,0.682701,0.317299,0,psTTM,0.3407
close,301,0,0.654889,0.345111,1,psTTM,0.3407
close,302,0,0.690543,0.309457,0,psTTM,0.3407
close,303,0,0.663872,0.336128,0,psTTM,0.3407
close,304,0,0.670748,0.329252,0,psTTM,0.3407
close,305,0,0.639325,0.360675,1,psTTM,0.3407
close,306,0,0.655164,0.344836,1,psTTM,0.3407
close,307,1,0.636363,0.363637,1,psTTM,0.3407
close,308,0,0.661236,0.338764,0,psTTM,0.3407
close,309,1,0.662357,0.337643,0,psTTM,0.3407
close,310,0,0.646985,0.353015,1,psTTM,0.3407
close,311,0,0.659574,0.340426,0,psTTM,0.3407
close,312,0,0.664133,0.335867,0,psTTM,0.3407
close,313,1,0.654311,0.345689,1,psTTM,0.3407
close,314,0,0.677416,0.322584,0,psTTM,0.3407
close,315,0,0.733295,0.266705,0,psTTM,0.3407
close,316,0,0.686061,0.313939,0,psTTM,0.3407
close,317,0,0.670074,0.329926,0,psTTM,0.3407
close,318,0,0.698092,0.301908,0,psTTM,0.3407
close,319,0,0.657073,0.342927,1,psTTM,0.3407
close,320,0,0.678737,0.321263,0,psTTM,0.3407
close,321,1,0.640474,0.359526,1,psTTM,0.3407
close,322,1,0.612238,0.387762,1,psTTM,0.3407
close,323,0,0.65795,0.34205,1,psTTM,0.3407
close,324,0,0.678552,0.321448,0,psTTM,0.3407
close,325,0,0.685876,0.314124,0,psTTM,0.3407
close,326,1,0.607965,0.392035,1,psTTM,0.3407
close,327,1,0.662881,0.337119,0,psTTM,0.3407
close,328,0,0.68269,0.31731,0,psTTM,0.3407
close,329,0,0.68633,0.31367,0,psTTM,0.3407
close,330,0,0.694513,0.305487,0,psTTM,0.3407
close,331,0,0.732027,0.267973,0,psTTM,0.3407
close,332,0,0.687182,0.312818,0,psTTM,0.3407
close,333,1,0.658072,0.341928,1,psTTM,0.3407
close,334,1,0.589974,0.410026,1,psTTM,0.3407
close,335,0,0.714118,0.285882,0,psTTM,0.3407
close,336,1,0.634151,0.365849,1,psTTM,0.3407
close,337,1,0.656933,0.343067,1,psTTM,0.3407
close,338,1,0.608803,0.391197,1,psTTM,0.3407
close,339,0,0.682011,0.317989,0,psTTM,0.3407
close,340,0,0.698765,0.301235,0,psTTM,0.3407
close,341,1,0.641691,0.358309,1,psTTM,0.3407
close,342,1,0.616503,0.383497,1,psTTM,0.3407
close,343,0,0.674382,0.325618,0,psTTM,0.3407
close,344,0,0.657315,0.342685,1,psTTM,0.3407
close,345,0,0.68108,0.31892,0,psTTM,0.3407
close,346,0,0.670772,0.329228,0,psTTM,0.3407
