target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,118,1,0.620069,0.379931,1,ALL,-1.0
close,119,1,0.625073,0.374927,1,ALL,-1.0
close,120,0,0.66328,0.33672,1,ALL,-1.0
close,121,0,0.657249,0.342751,1,ALL,-1.0
close,122,1,0.617937,0.382063,1,ALL,-1.0
close,123,1,0.635458,0.364542,1,ALL,-1.0
close,124,0,0.662755,0.337245,1,ALL,-1.0
close,125,1,0.628889,0.371111,1,ALL,-1.0
close,126,0,0.661974,0.338026,1,ALL,-1.0
close,127,0,0.672325,0.327675,1,ALL,-1.0
close,128,0,0.671834,0.328166,1,ALL,-1.0
close,129,1,0.605431,0.394569,1,ALL,-1.0
close,130,0,0.666864,0.333136,1,ALL,-1.0
close,131,0,0.682691,0.317309,1,ALL,-1.0
close,132,0,0.667234,0.332766,1,ALL,-1.0
close,133,1,0.618189,0.381811,1,ALL,-1.0
close,134,1,0.638895,0.361105,1,ALL,-1.0
close,135,1,0.607225,0.392775,1,ALL,-1.0
close,136,0,0.667079,0.332921,1,ALL,-1.0
close,137,1,0.618429,0.381571,1,ALL,-1.0
close,138,0,0.675865,0.324135,1,ALL,-1.0
close,139,0,0.627305,0.372695,1,ALL,-1.0
close,140,1,0.640059,0.359941,1,ALL,-1.0
close,141,1,0.599818,0.400182,1,ALL,-1.0
close,142,1,0.635571,0.364429,1,ALL,-1.0
close,143,0,0.693088,0.306912,1,ALL,-1.0
close,144,1,0.60819,0.39181,1,ALL,-1.0
close,145,0,0.677816,0.322184,1,ALL,-1.0
close,146,0,0.658181,0.341819,1,ALL,-1.0
close,147,0,0.673478,0.326522,1,ALL,-1.0
close,148,0,0.645787,0.354213,1,ALL,-1.0
close,149,1,0.636799,0.363201,1,ALL,-1.0
close,150,1,0.642412,0.357588,1,ALL,-1.0
close,151,1,0.63854,0.36146,1,ALL,-1.0
close,152,0,0.66992,0.33008,1,ALL,-1.0
close,153,0,0.658449,0.341551,1,ALL,-1.0
close,154,0,0.649168,0.350832,1,ALL,-1.0
close,155,1,0.624819,0.375181,1,ALL,-1.0
close,156,1,0.639011,0.360989,1,ALL,-1.0
close,157,1,0.620266,0.379734,1,ALL,-1.0
close,158,0,0.670613,0.329387,1,ALL,-1.0
close,159,1,0.616621,0.383379,1,ALL,-1.0
close,160,0,0.665834,0.334166,1,ALL,-1.0
close,161,0,0.666258,0.333742,1,ALL,-1.0
close,162,1,0.646857,0.353143,1,ALL,-1.0
close,163,1,0.604925,0.395075,1,ALL,-1.0
close,164,1,0.641029,0.358971,1,ALL,-1.0
close,165,1,0.645647,0.354353,1,ALL,-1.0
close,166,0,0.649335,0.350665,1,ALL,-1.0
close,167,1,0.621919,0.378081,1,ALL,-1.0
close,168,0,0.670779,0.329221,1,ALL,-1.0
close,169,0,0.664353,0.335647,1,ALL,-1.0
close,170,1,0.637665,0.362335,1,ALL,-1.0
close,171,1,0.618933,0.381067,1,ALL,-1.0
close,172,0,0.667219,0.332781,1,ALL,-1.0
close,173,1,0.638855,0.361145,1,ALL,-1.0
close,174,0,0.663445,0.336555,1,ALL,-1.0
close,175,1,0.605889,0.394111,1,ALL,-1.0
close,176,0,0.677912,0.322088,1,ALL,-1.0
close,177,0,0.61322,0.38678,1,ALL,-1.0
close,178,1,0.645143,0.354857,1,ALL,-1.0
close,179,0,0.655665,0.344335,1,ALL,-1.0
close,180,0,0.651576,0.348424,1,ALL,-1.0
close,181,0,0.671083,0.328917,1,ALL,-1.0
close,182,0,0.653266,0.346734,1,ALL,-1.0
close,183,1,0.636611,0.363389,1,ALL,-1.0
close,184,1,0.648936,0.351064,1,ALL,-1.0
close,185,1,0.639444,0.360556,1,ALL,-1.0
close,186,0,0.663808,0.336192,1,ALL,-1.0
close,187,0,0.664705,0.335295,1,ALL,-1.0
close,188,1,0.628662,0.371338,1,ALL,-1.0
close,189,1,0.633624,0.366376,1,ALL,-1.0
close,190,0,0.6602,0.3398,1,ALL,-1.0
close,191,0,0.675721,0.324279,1,ALL,-1.0
close,192,1,0.623579,0.376421,1,ALL,-1.0
close,193,0,0.664244,0.335756,1,ALL,-1.0
close,194,0,0.676382,0.323618,1,ALL,-1.0
close,195,0,0.665527,0.334473,1,ALL,-1.0
close,196,1,0.627308,0.372692,1,ALL,-1.0
close,197,0,0.674045,0.325955,1,ALL,-1.0
close,198,0,0.67091,0.32909,1,ALL,-1.0
close,199,0,0.676205,0.323795,1,ALL,-1.0
close,200,0,0.643707,0.356293,1,ALL,-1.0
close,201,0,0.681269,0.318731,1,ALL,-1.0
close,202,0,0.68083,0.31917,1,ALL,-1.0
close,203,1,0.62285,0.37715,1,ALL,-1.0
close,204,1,0.637467,0.362533,1,ALL,-1.0
close,205,0,0.669219,0.330781,1,ALL,-1.0
close,206,1,0.616671,0.383329,1,ALL,-1.0
close,207,1,0.62671,0.37329,1,ALL,-1.0
close,208,0,0.666849,0.333151,1,ALL,-1.0
close,209,0,0.67649,0.32351,1,ALL,-1.0
close,210,0,0.657318,0.342682,1,ALL,-1.0
close,211,0,0.659853,0.340147,1,ALL,-1.0
close,212,0,0.66017,0.33983,1,ALL,-1.0
close,213,1,0.6157,0.3843,1,ALL,-1.0
close,214,0,0.670018,0.329982,1,ALL,-1.0
close,215,1,0.631409,0.368591,1,ALL,-1.0
close,216,0,0.674784,0.325216,1,ALL,-1.0
close,217,1,0.592464,0.407536,1,ALL,-1.0
close,218,0,0.652759,0.347241,1,ALL,-1.0
close,219,0,0.668979,0.331021,1,ALL,-1.0
close,220,0,0.660299,0.339701,1,ALL,-1.0
close,221,0,0.669438,0.330562,1,ALL,-1.0
close,222,1,0.639611,0.360389,1,ALL,-1.0
close,223,1,0.634454,0.365546,1,ALL,-1.0
close,224,0,0.674109,0.325891,1,ALL,-1.0
close,225,1,0.616714,0.383286,1,ALL,-1.0
close,226,1,0.608705,0.391295,1,ALL,-1.0
close,227,0,0.663291,0.336709,1,ALL,-1.0
close,228,0,0.67467,0.32533,1,ALL,-1.0
close,229,0,0.680638,0.319362,1,ALL,-1.0
close,230,0,0.652886,0.347114,1,ALL,-1.0
close,231,0,0.680538,0.319462,1,ALL,-1.0
close,232,1,0.627004,0.372996,1,ALL,-1.0
close,233,0,0.670962,0.329038,1,ALL,-1.0
close,234,0,0.680088,0.319912,1,ALL,-1.0
close,235,0,0.676404,0.323596,1,ALL,-1.0
close,236,1,0.620493,0.379507,1,ALL,-1.0
close,237,0,0.667447,0.332553,1,ALL,-1.0
close,238,0,0.666437,0.333563,1,ALL,-1.0
close,239,0,0.687069,0.312931,1,ALL,-1.0
close,240,1,0.584237,0.415763,1,ALL,-1.0
close,241,0,0.679369,0.320631,1,ALL,-1.0
close,242,1,0.650744,0.349256,1,ALL,-1.0
close,243,0,0.67133,0.32867,1,ALL,-1.0
close,244,1,0.637829,0.362171,1,ALL,-1.0
close,245,1,0.626843,0.373157,1,ALL,-1.0
close,246,0,0.650536,0.349464,1,ALL,-1.0
close,247,0,0.685966,0.314034,1,ALL,-1.0
close,248,1,0.616835,0.383165,1,ALL,-1.0
close,249,1,0.628419,0.371581,1,ALL,-1.0
close,250,0,0.677848,0.322152,1,ALL,-1.0
close,251,0,0.680431,0.319569,1,ALL,-1.0
close,252,0,0.675876,0.324124,1,ALL,-1.0
close,253,1,0.616378,0.383622,1,ALL,-1.0
close,254,0,0.672638,0.327362,1,ALL,-1.0
close,255,1,0.63214,0.36786,1,ALL,-1.0
close,256,0,0.665202,0.334798,1,ALL,-1.0
close,257,0,0.657143,0.342857,1,ALL,-1.0
close,258,0,0.677006,0.322994,1,ALL,-1.0
close,259,0,0.640029,0.359971,1,ALL,-1.0
close,260,1,0.648454,0.351546,1,ALL,-1.0
close,261,1,0.642945,0.357055,1,ALL,-1.0
close,262,0,0.680762,0.319238,1,ALL,-1.0
close,263,1,0.623192,0.376808,1,ALL,-1.0
close,264,1,0.630474,0.369526,1,ALL,-1.0
close,265,1,0.632197,0.367803,1,ALL,-1.0
close,266,0,0.675221,0.324779,1,ALL,-1.0
close,267,0,0.649548,0.350452,1,ALL,-1.0
close,268,1,0.642167,0.357833,1,ALL,-1.0
close,269,0,0.664617,0.335383,1,ALL,-1.0
