target,day,actual_event,negative_event,positive_event,predictions,source,threshold
close,123,1,0.655989,0.344011,1,amount,-1.0
close,124,0,0.661389,0.338611,1,amount,-1.0
close,125,1,0.659627,0.340373,1,amount,-1.0
close,126,0,0.684802,0.315198,1,amount,-1.0
close,127,0,0.663197,0.336803,1,amount,-1.0
close,128,0,0.687514,0.312486,1,amount,-1.0
close,129,1,0.582514,0.417486,1,amount,-1.0
close,130,0,0.606942,0.393058,1,amount,-1.0
close,131,0,0.676177,0.323823,1,amount,-1.0
close,132,0,0.641745,0.358255,1,amount,-1.0
close,133,1,0.629389,0.370611,1,amount,-1.0
close,134,1,0.649777,0.350223,1,amount,-1.0
close,135,1,0.658312,0.341688,1,amount,-1.0
close,136,0,0.649356,0.350644,1,amount,-1.0
close,137,1,0.572946,0.427054,1,amount,-1.0
close,138,0,0.667279,0.332721,1,amount,-1.0
close,139,0,0.697132,0.302868,1,amount,-1.0
close,140,1,0.629918,0.370082,1,amount,-1.0
close,141,1,0.640157,0.359843,1,amount,-1.0
close,142,1,0.650643,0.349357,1,amount,-1.0
close,143,0,0.674325,0.325675,1,amount,-1.0
close,144,1,0.642291,0.357709,1,amount,-1.0
close,145,0,0.648941,0.351059,1,amount,-1.0
close,146,0,0.647809,0.352191,1,amount,-1.0
close,147,0,0.710997,0.289003,1,amount,-1.0
close,148,0,0.658055,0.341945,1,amount,-1.0
close,149,1,0.663781,0.336219,1,amount,-1.0
close,150,1,0.659736,0.340264,1,amount,-1.0
close,151,1,0.630903,0.369097,1,amount,-1.0
close,152,0,0.681198,0.318802,1,amount,-1.0
close,153,0,0.650106,0.349894,1,amount,-1.0
close,154,0,0.672934,0.327066,1,amount,-1.0
close,155,1,0.677936,0.322064,1,amount,-1.0
close,156,1,0.635279,0.364721,1,amount,-1.0
close,157,1,0.639594,0.360406,1,amount,-1.0
close,158,0,0.677928,0.322072,1,amount,-1.0
close,159,1,0.652189,0.347811,1,amount,-1.0
close,160,0,0.693575,0.306425,1,amount,-1.0
close,161,0,0.687192,0.312808,1,amount,-1.0
close,162,1,0.55283,0.44717,1,amount,-1.0
close,163,1,0.596307,0.403693,1,amount,-1.0
close,164,1,0.645952,0.354048,1,amount,-1.0
close,165,1,0.646748,0.353252,1,amount,-1.0
close,166,0,0.668119,0.331881,1,amount,-1.0
close,167,1,0.629734,0.370266,1,amount,-1.0
close,168,0,0.679698,0.320302,1,amount,-1.0
close,169,0,0.649327,0.350673,1,amount,-1.0
close,170,1,0.644783,0.355217,1,amount,-1.0
close,171,1,0.623913,0.376087,1,amount,-1.0
close,172,0,0.640508,0.359492,1,amount,-1.0
close,173,1,0.649007,0.350993,1,amount,-1.0
close,174,0,0.68834,0.31166,1,amount,-1.0
close,175,1,0.63561,0.36439,1,amount,-1.0
close,176,0,0.68258,0.31742,1,amount,-1.0
close,177,0,0.657439,0.342561,1,amount,-1.0
close,178,1,0.666744,0.333256,1,amount,-1.0
close,179,0,0.643646,0.356354,1,amount,-1.0
close,180,0,0.687759,0.312241,1,amount,-1.0
close,181,0,0.660124,0.339876,1,amount,-1.0
close,182,0,0.635706,0.364294,1,amount,-1.0
close,183,1,0.669973,0.330027,1,amount,-1.0
close,184,1,0.631279,0.368721,1,amount,-1.0
close,185,1,0.616061,0.383939,1,amount,-1.0
close,186,0,0.668338,0.331662,1,amount,-1.0
close,187,0,0.656733,0.343267,1,amount,-1.0
close,188,1,0.606594,0.393406,1,amount,-1.0
close,189,1,0.64114,0.35886,1,amount,-1.0
close,190,0,0.649329,0.350671,1,amount,-1.0
close,191,0,0.692601,0.307399,1,amount,-1.0
close,192,1,0.641224,0.358776,1,amount,-1.0
close,193,0,0.673836,0.326164,1,amount,-1.0
close,194,0,0.646341,0.353659,1,amount,-1.0
close,195,0,0.67803,0.32197,1,amount,-1.0
close,196,1,0.640934,0.359066,1,amount,-1.0
close,197,0,0.654758,0.345242,1,amount,-1.0
close,198,0,0.708195,0.291805,1,amount,-1.0
close,199,0,0.621979,0.378021,1,amount,-1.0
close,200,0,0.646982,0.353018,1,amount,-1.0
close,201,0,0.661225,0.338775,1,amount,-1.0
close,202,0,0.67628,0.32372,1,amount,-1.0
close,203,1,0.62529,0.37471,1,amount,-1.0
close,204,1,0.630697,0.369303,1,amount,-1.0
close,205,0,0.663915,0.336085,1,amount,-1.0
close,206,1,0.649863,0.350137,1,amount,-1.0
close,207,1,0.637949,0.362051,1,amount,-1.0
close,208,0,0.657443,0.342557,1,amount,-1.0
close,209,0,0.693328,0.306672,1,amount,-1.0
close,210,0,0.656949,0.343051,1,amount,-1.0
close,211,0,0.688907,0.311093,1,amount,-1.0
close,212,0,0.641435,0.358565,1,amount,-1.0
close,213,1,0.642256,0.357744,1,amount,-1.0
close,214,0,0.663806,0.336194,1,amount,-1.0
close,215,1,0.670851,0.329149,1,amount,-1.0
close,216,0,0.662853,0.337147,1,amount,-1.0
close,217,1,0.654777,0.345223,1,amount,-1.0
close,218,0,0.667285,0.332715,1,amount,-1.0
close,219,0,0.624537,0.375463,1,amount,-1.0
close,220,0,0.675772,0.324228,1,amount,-1.0
close,221,0,0.722096,0.277904,1,amount,-1.0
close,222,1,0.589725,0.410275,1,amount,-1.0
close,223,1,0.646921,0.353079,1,amount,-1.0
close,224,0,0.688397,0.311603,1,amount,-1.0
close,225,1,0.654942,0.345058,1,amount,-1.0
close,226,1,0.654737,0.345263,1,amount,-1.0
close,227,0,0.654572,0.345428,1,amount,-1.0
close,228,0,0.617151,0.382849,1,amount,-1.0
close,229,0,0.661562,0.338438,1,amount,-1.0
close,230,0,0.6883,0.3117,1,amount,-1.0
close,231,0,0.661388,0.338612,1,amount,-1.0
close,232,1,0.674857,0.325143,1,amount,-1.0
close,233,0,0.677909,0.322091,1,amount,-1.0
close,234,0,0.662843,0.337157,1,amount,-1.0
close,235,0,0.676451,0.323549,1,amount,-1.0
close,236,1,0.632247,0.367753,1,amount,-1.0
close,237,0,0.671153,0.328847,1,amount,-1.0
close,238,0,0.670677,0.329323,1,amount,-1.0
close,239,0,0.664113,0.335887,1,amount,-1.0
close,240,1,0.67507,0.32493,1,amount,-1.0
close,241,0,0.682363,0.317637,1,amount,-1.0
close,242,1,0.66431,0.33569,1,amount,-1.0
close,243,0,0.674992,0.325008,1,amount,-1.0
close,244,1,0.658929,0.341071,1,amount,-1.0
close,245,1,0.670574,0.329426,1,amount,-1.0
close,246,0,0.693881,0.306119,1,amount,-1.0
close,247,0,0.681421,0.318579,1,amount,-1.0
close,248,1,0.639356,0.360644,1,amount,-1.0
close,249,1,0.615578,0.384422,1,amount,-1.0
close,250,0,0.650618,0.349382,1,amount,-1.0
close,251,0,0.68636,0.31364,1,amount,-1.0
close,252,0,0.675482,0.324518,1,amount,-1.0
close,253,1,0.644319,0.355681,1,amount,-1.0
close,254,0,0.669141,0.330859,1,amount,-1.0
close,255,1,0.638336,0.361664,1,amount,-1.0
close,256,0,0.668317,0.331683,1,amount,-1.0
close,257,0,0.664696,0.335304,1,amount,-1.0
close,258,0,0.649923,0.350077,1,amount,-1.0
close,259,0,0.699361,0.300639,1,amount,-1.0
close,260,1,0.640513,0.359487,1,amount,-1.0
close,261,1,0.597038,0.402962,1,amount,-1.0
close,262,0,0.683048,0.316952,1,amount,-1.0
close,263,1,0.667755,0.332245,1,amount,-1.0
close,264,1,0.661408,0.338592,1,amount,-1.0
close,265,1,0.650563,0.349437,1,amount,-1.0
close,266,0,0.646481,0.353519,1,amount,-1.0
close,267,0,0.672741,0.327259,1,amount,-1.0
close,268,1,0.590651,0.409349,1,amount,-1.0
close,269,0,0.671068,0.328932,1,amount,-1.0
close,270,1,0.644896,0.355104,1,amount,-1.0
close,271,1,0.667232,0.332768,1,amount,-1.0
close,272,0,0.638094,0.361906,1,amount,-1.0
close,273,0,0.644266,0.355734,1,amount,-1.0
close,274,1,0.649919,0.350081,1,amount,-1.0
close,275,1,0.640454,0.359546,1,amount,-1.0
close,276,0,0.66965,0.33035,1,amount,-1.0
close,277,0,0.653364,0.346636,1,amount,-1.0
close,278,0,0.679019,0.320981,1,amount,-1.0
close,279,1,0.667373,0.332627,1,amount,-1.0
close,280,1,0.645435,0.354565,1,amount,-1.0
close,281,0,0.662039,0.337961,1,amount,-1.0
close,282,1,0.643651,0.356349,1,amount,-1.0
close,283,1,0.638025,0.361975,1,amount,-1.0
close,284,1,0.651682,0.348318,1,amount,-1.0
close,285,0,0.663318,0.336682,1,amount,-1.0
close,286,0,0.665474,0.334526,1,amount,-1.0
close,287,0,0.66725,0.33275,1,amount,-1.0
close,288,1,0.657806,0.342194,1,amount,-1.0
close,289,0,0.681342,0.318658,1,amount,-1.0
close,290,0,0.660183,0.339817,1,amount,-1.0
close,291,1,0.667599,0.332401,1,amount,-1.0
close,292,0,0.64876,0.35124,1,amount,-1.0
close,293,1,0.689926,0.310074,1,amount,-1.0
close,294,1,0.63994,0.36006,1,amount,-1.0
close,295,0,0.666105,0.333895,1,amount,-1.0
close,296,0,0.650558,0.349442,1,amount,-1.0
close,297,0,0.668385,0.331615,1,amount,-1.0
close,298,1,0.651899,0.348101,1,amount,-1.0
close,299,0,0.6856,0.3144,1,amount,-1.0
close,300,0,0.650453,0.349547,1,amount,-1.0
close,301,0,0.685251,0.314749,1,amount,-1.0
close,302,0,0.690567,0.309433,1,amount,-1.0
close,303,0,0.702238,0.297762,1,amount,-1.0
close,304,0,0.650105,0.349895,1,amount,-1.0
close,305,0,0.655661,0.344339,1,amount,-1.0
close,306,0,0.68137,0.31863,1,amount,-1.0
close,307,1,0.667497,0.332503,1,amount,-1.0
close,308,0,0.672181,0.327819,1,amount,-1.0
close,309,1,0.617061,0.382939,1,amount,-1.0
close,310,0,0.674011,0.325989,1,amount,-1.0
close,311,0,0.687901,0.312099,1,amount,-1.0
close,312,0,0.665354,0.334646,1,amount,-1.0
close,313,1,0.652221,0.347779,1,amount,-1.0
close,314,0,0.64762,0.35238,1,amount,-1.0
close,315,0,0.68145,0.31855,1,amount,-1.0
close,316,0,0.665152,0.334848,1,amount,-1.0
close,317,0,0.663453,0.336547,1,amount,-1.0
close,318,0,0.679875,0.320125,1,amount,-1.0
close,319,0,0.709961,0.290039,1,amount,-1.0
close,320,0,0.719666,0.280334,1,amount,-1.0
close,321,1,0.663736,0.336264,1,amount,-1.0
close,322,1,0.650546,0.349454,1,amount,-1.0
close,323,0,0.677084,0.322916,1,amount,-1.0
close,324,0,0.650042,0.349958,1,amount,-1.0
close,325,0,0.65426,0.34574,1,amount,-1.0
close,326,1,0.603405,0.396595,1,amount,-1.0
close,327,1,0.646324,0.353676,1,amount,-1.0
close,328,0,0.697018,0.302982,1,amount,-1.0
close,329,0,0.627164,0.372836,1,amount,-1.0
close,330,0,0.645581,0.354419,1,amount,-1.0
close,331,0,0.662328,0.337672,1,amount,-1.0
close,332,0,0.651329,0.348671,1,amount,-1.0
close,333,1,0.659707,0.340293,1,amount,-1.0
close,334,1,0.658551,0.341449,1,amount,-1.0
close,335,0,0.643661,0.356339,1,amount,-1.0
close,336,1,0.674768,0.325232,1,amount,-1.0
close,337,1,0.666601,0.333399,1,amount,-1.0
close,338,1,0.649328,0.350672,1,amount,-1.0
close,339,0,0.679015,0.320985,1,amount,-1.0
close,340,0,0.643852,0.356148,1,amount,-1.0
close,341,1,0.672167,0.327833,1,amount,-1.0
close,342,1,0.649956,0.350044,1,amount,-1.0
close,343,0,0.679068,0.320932,1,amount,-1.0
close,344,0,0.664617,0.335383,1,amount,-1.0
close,345,0,0.671462,0.328538,1,amount,-1.0
close,346,0,0.669556,0.330444,1,amount,-1.0
close,347,1,0.661168,0.338832,1,amount,-1.0
close,348,0,0.691506,0.308494,1,amount,-1.0
close,349,0,0.65251,0.34749,1,amount,-1.0
close,350,1,0.668323,0.331677,1,amount,-1.0
close,351,0,0.636608,0.363392,1,amount,-1.0
close,352,0,0.671587,0.328413,1,amount,-1.0
close,353,0,0.685681,0.314319,1,amount,-1.0
close,354,0,0.644714,0.355286,1,amount,-1.0
close,355,0,0.638717,0.361283,1,amount,-1.0
close,356,0,0.669592,0.330408,1,amount,-1.0
close,357,1,0.640027,0.359973,1,amount,-1.0
close,358,0,0.69165,0.30835,1,amount,-1.0
close,359,0,0.675056,0.324944,1,amount,-1.0
close,360,0,0.66117,0.33883,1,amount,-1.0
close,361,0,0.642379,0.357621,1,amount,-1.0
close,362,1,0.684327,0.315673,1,amount,-1.0
close,363,0,0.704849,0.295151,1,amount,-1.0
close,364,0,0.661342,0.338658,1,amount,-1.0
close,365,0,0.68034,0.31966,1,amount,-1.0
close,366,1,0.664531,0.335469,1,amount,-1.0
close,367,0,0.683396,0.316604,1,amount,-1.0
close,368,0,0.65402,0.34598,1,amount,-1.0
close,369,0,0.670548,0.329452,1,amount,-1.0
close,370,1,0.64379,0.35621,1,amount,-1.0
close,371,0,0.680077,0.319923,1,amount,-1.0
close,372,0,0.663005,0.336995,1,amount,-1.0
close,373,0,0.652448,0.347552,1,amount,-1.0
close,374,0,0.677998,0.322002,1,amount,-1.0
close,375,1,0.628915,0.371085,1,amount,-1.0
close,376,0,0.712635,0.287365,1,amount,-1.0
close,377,0,0.66443,0.33557,1,amount,-1.0
close,378,1,0.587447,0.412553,1,amount,-1.0
close,379,0,0.667814,0.332186,1,amount,-1.0
close,380,0,0.649224,0.350776,1,amount,-1.0
close,381,0,0.655415,0.344585,1,amount,-1.0
close,382,0,0.654388,0.345612,1,amount,-1.0
close,383,0,0.671924,0.328076,1,amount,-1.0
close,384,0,0.652974,0.347026,1,amount,-1.0
close,385,1,0.637579,0.362421,1,amount,-1.0
close,386,0,0.637921,0.362079,1,amount,-1.0
close,387,1,0.656403,0.343597,1,amount,-1.0
close,388,1,0.659864,0.340136,1,amount,-1.0
close,389,0,0.647415,0.352585,1,amount,-1.0
close,390,0,0.687096,0.312904,1,amount,-1.0
close,391,0,0.674932,0.325068,1,amount,-1.0
close,392,1,0.645275,0.354725,1,amount,-1.0
close,393,1,0.60217,0.39783,1,amount,-1.0
close,394,0,0.673058,0.326942,1,amount,-1.0
close,395,0,0.644,0.356,1,amount,-1.0
close,396,0,0.646998,0.353002,1,amount,-1.0
close,397,0,0.665598,0.334402,1,amount,-1.0
close,398,1,0.664367,0.335633,1,amount,-1.0
close,399,1,0.630394,0.369606,1,amount,-1.0
close,400,1,0.670492,0.329508,1,amount,-1.0
close,401,0,0.675818,0.324182,1,amount,-1.0
close,402,0,0.669187,0.330813,1,amount,-1.0
close,403,0,0.651488,0.348512,1,amount,-1.0
close,404,0,0.649214,0.350786,1,amount,-1.0
close,405,0,0.682911,0.317089,1,amount,-1.0
close,406,1,0.610172,0.389828,1,amount,-1.0
close,407,1,0.639022,0.360978,1,amount,-1.0
close,408,0,0.670352,0.329648,1,amount,-1.0
close,409,1,0.640268,0.359732,1,amount,-1.0
close,410,0,0.67774,0.32226,1,amount,-1.0
close,411,0,0.664638,0.335362,1,amount,-1.0
close,412,0,0.692136,0.307864,1,amount,-1.0
close,413,1,0.652621,0.347379,1,amount,-1.0
close,414,0,0.675364,0.324636,1,amount,-1.0
close,415,1,0.629986,0.370014,1,amount,-1.0
close,416,0,0.699363,0.300637,1,amount,-1.0
close,417,0,0.650072,0.349928,1,amount,-1.0
close,418,1,0.645774,0.354226,1,amount,-1.0
close,419,0,0.65534,0.34466,1,amount,-1.0
close,420,0,0.653178,0.346822,1,amount,-1.0
close,421,0,0.657894,0.342106,1,amount,-1.0
close,422,0,0.65596,0.34404,1,amount,-1.0
close,423,0,0.685782,0.314218,1,amount,-1.0
close,424,0,0.659126,0.340874,1,amount,-1.0
close,425,0,0.663639,0.336361,1,amount,-1.0
close,426,1,0.630067,0.369933,1,amount,-1.0
close,427,0,0.683086,0.316914,1,amount,-1.0
close,428,0,0.68915,0.31085,1,amount,-1.0
close,429,0,0.649403,0.350597,1,amount,-1.0
close,430,0,0.677548,0.322452,1,amount,-1.0
close,431,0,0.629993,0.370007,1,amount,-1.0
close,432,0,0.691089,0.308911,1,amount,-1.0
close,433,0,0.692107,0.307893,1,amount,-1.0
close,434,0,0.663948,0.336052,1,amount,-1.0
close,435,1,0.638813,0.361187,1,amount,-1.0
close,436,0,0.660582,0.339418,1,amount,-1.0
close,437,0,0.640159,0.359841,1,amount,-1.0
close,438,0,0.680505,0.319495,1,amount,-1.0
close,439,0,0.676534,0.323466,1,amount,-1.0
close,440,0,0.660298,0.339702,1,amount,-1.0
close,441,0,0.649322,0.350678,1,amount,-1.0
close,442,0,0.698217,0.301783,1,amount,-1.0
close,443,0,0.6787,0.3213,1,amount,-1.0
close,444,0,0.675103,0.324897,1,amount,-1.0
close,445,1,0.678272,0.321728,1,amount,-1.0
close,446,0,0.679437,0.320563,1,amount,-1.0
close,447,0,0.691665,0.308335,1,amount,-1.0
close,448,0,0.662508,0.337492,1,amount,-1.0
close,449,0,0.654184,0.345816,1,amount,-1.0
close,450,0,0.636463,0.363537,1,amount,-1.0
close,451,0,0.663511,0.336489,1,amount,-1.0
close,452,0,0.67386,0.32614,1,amount,-1.0
close,453,0,0.663042,0.336958,1,amount,-1.0
close,454,1,0.640889,0.359111,1,amount,-1.0
close,455,0,0.666469,0.333531,1,amount,-1.0
close,456,0,0.665434,0.334566,1,amount,-1.0
close,457,0,0.66406,0.33594,1,amount,-1.0
close,458,1,0.669547,0.330453,1,amount,-1.0
close,459,0,0.658752,0.341248,1,amount,-1.0
close,460,0,0.633014,0.366986,1,amount,-1.0
close,461,1,0.63994,0.36006,1,amount,-1.0
close,462,0,0.661881,0.338119,1,amount,-1.0
close,463,0,0.671724,0.328276,1,amount,-1.0
close,464,0,0.688213,0.311787,1,amount,-1.0
close,465,0,0.666798,0.333202,1,amount,-1.0
close,466,0,0.660042,0.339958,1,amount,-1.0
close,467,1,0.672302,0.327698,1,amount,-1.0
