lat1,lat2,lon1,lon2,target,day,actual_event,negative_event,positive_event,predictions,source,threshold
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,7,1,0.656742,0.343258,1,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,8,0,0.67528,0.32472,0,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,9,0,0.67483,0.32517,0,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,10,1,0.669866,0.330134,0,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,11,0,0.671622,0.328378,0,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,12,0,0.640276,0.359724,1,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,13,0,0.635801,0.364199,1,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,14,1,0.641917,0.358083,1,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,15,1,0.642075,0.357925,1,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,16,0,0.64671,0.35329,1,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,17,0,0.667287,0.332713,0,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,18,0,0.670103,0.329897,0,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,19,0,0.643299,0.356701,1,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,20,0,0.686447,0.313553,0,HOMICIDE-ASSAULT-BATTERY,0.3423
41.62222,41.68333,-87.58889,-87.51111,BURGLARY-THEFT-MOTOR_VEHICLE_THEFT,21,0,0.686214,0.313786,0,HOMICIDE-ASSAULT-BATTERY,0.3423
